timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1510799217419,1000,2,200,OK,线程组 1-16,text,true,,114,0,20,20,28,0,1
1510799217468,1000,2,200,OK,线程组 1-17,text,true,,114,0,20,20,37,0,3
1510799217522,1000,2,200,OK,线程组 1-18,text,true,,114,0,20,20,8,0,4
1510799217573,999,2,200,OK,线程组 1-19,text,true,,114,0,20,20,50,0,2
1510799217621,1000,2,200,OK,线程组 1-20,text,true,,114,0,20,20,29,0,1
1510799217681,1000,2,200,OK,线程组 1-1,text,true,,114,0,20,20,14,0,1
1510799217714,1000,2,200,OK,线程组 1-2,text,true,,114,0,20,20,15,0,4
1510799217768,1000,2,200,OK,线程组 1-3,text,true,,114,0,20,20,1,0,4
1510799217822,1000,2,200,OK,线程组 1-4,text,true,,114,0,20,20,41,0,2
1510799217872,1000,2,200,OK,线程组 1-5,text,true,,114,0,20,20,23,0,3
1510799217921,999,2,200,OK,线程组 1-6,text,true,,114,0,20,20,2,0,5
1510799217974,1000,2,200,OK,线程组 1-7,text,true,,114,0,20,20,28,0,2
1510799218022,1000,2,200,OK,线程组 1-8,text,true,,114,0,20,20,25,0,1
1510799218071,1000,2,200,OK,线程组 1-9,text,true,,114,0,20,20,45,0,3
1510799218126,1000,2,200,OK,线程组 1-10,text,true,,114,0,20,20,27,0,4
1510799218171,999,2,200,OK,线程组 1-11,text,true,,114,0,20,20,18,0,5
1510799218221,999,2,200,OK,线程组 1-12,text,true,,114,0,20,20,50,0,5
1510799218272,1000,2,200,OK,线程组 1-13,text,true,,114,0,20,20,17,0,5
1510799218321,1000,2,200,OK,线程组 1-14,text,true,,114,0,20,20,47,0,4
1510799218373,1000,2,200,OK,线程组 1-15,text,true,,114,0,20,20,40,0,3
1510799218420,1000,2,200,OK,线程组 1-16,text,true,,114,0,20,20,34,0,5
1510799218468,1000,2,200,OK,线程组 1-17,text,true,,114,0,20,20,37,0,3
1510799218524,1000,2,200,OK,线程组 1-18,text,true,,114,0,20,20,23,0,1
1510799218573,999,2,200,OK,线程组 1-19,text,true,,114,0,20,20,22,0,3
1510799218622,1000,2,200,OK,线程组 1-20,text,true,,114,0,20,20,47,0,5
1510799218682,1000,2,200,OK,线程组 1-1,text,true,,114,0,20,20,2,0,2
1510799218715,1000,2,200,OK,线程组 1-2,text,true,,114,0,20,20,38,0,2
1510799218769,1000,2,200,OK,线程组 1-3,text,true,,114,0,20,20,7,0,2
1510799218823,1000,2,200,OK,线程组 1-4,text,true,,114,0,20,20,16,0,3
1510799218874,1000,2,200,OK,线程组 1-5,text,true,,114,0,20,20,36,0,2
1510799218923,1000,2,200,OK,线程组 1-6,text,true,,114,0,20,20,1,0,4
1510799218975,1000,2,200,OK,线程组 1-7,text,true,,114,0,20,20,4,0,4
1510799219024,1000,2,200,OK,线程组 1-8,text,true,,114,0,20,20,35,0,5
1510799219072,1000,2,200,OK,线程组 1-9,text,true,,114,0,20,20,9,0,5
1510799219127,999,2,200,OK,线程组 1-10,text,true,,114,0,20,20,16,0,3
1510799219171,999,2,200,OK,线程组 1-11,text,true,,114,0,20,20,6,0,2
1510799219221,999,2,200,OK,线程组 1-12,text,true,,114,0,20,20,6,0,3
1510799219273,1000,2,200,OK,线程组 1-13,text,true,,114,0,20,20,46,0,1
1510799219323,1000,2,200,OK,线程组 1-14,text,true,,114,0,20,20,40,0,3
1510799219374,1000,2,200,OK,线程组 1-15,text,true,,114,0,20,20,14,0,2
1510799219421,1000,2,200,OK,线程组 1-16,text,true,,114,0,20,20,47,0,4
1510799219469,1000,2,200,OK,线程组 1-17,text,true,,114,0,20,20,34,0,1
1510799219525,1000,2,200,OK,线程组 1-18,text,true,,114,0,20,20,46,0,2
1510799219573,1000,2,200,OK,线程组 1-19,text,true,,114,0,20,20,22,0,1
1510799219623,999,2,200,OK,线程组 1-20,text,true,,114,0,20,20,27,0,2
1510799219683,1000,2,200,OK,线程组 1-1,text,true,,114,0,20,20,38,0,5
1510799219716,1000,2,200,OK,线程组 1-2,text,true,,114,0,20,20,21,0,4
1510799219770,1000,2,200,OK,线程组 1-3,text,true,,114,0,20,20,2,0,4
1510799219824,999,2,200,OK,线程组 1-4,text,true,,114,0,20,20,1,0,4
1510799219875,1000,2,200,OK,线程组 1-5,text,true,,114,0,20,20,33,0,2
1510799219924,1000,2,200,OK,线程组 1-6,text,true,,114,0,20,20,20,0,5
1510799219976,1000,2,200,OK,线程组 1-7,text,true,,114,0,20,20,46,0,5
1510799220027,1000,2,200,OK,线程组 1-8,text,true,,114,0,20,20,35,0,1
1510799220073,1000,2,200,OK,线程组 1-9,text,true,,114,0,20,20,37,0,1
1510799220127,1000,2,200,OK,线程组 1-10,text,true,,114,0,20,20,30,0,2
1510799220171,1000,2,200,OK,线程组 1-11,text,true,,114,0,20,20,49,0,1
1510799220221,1000,2,200,OK,线程组 1-12,text,true,,114,0,20,20,2,0,4
1510799220274,1000,2,200,OK,线程组 1-13,text,true,,114,0,20,20,31,0,5
1510799220324,999,2,200,OK,线程组 1-14,text,true,,114,0,20,20,23,0,3
1510799220375,1000,2,200,OK,线程组 1-15,text,true,,114,0,20,20,8,0,5
1510799220422,999,2,200,OK,线程组 1-16,text,true,,114,0,20,20,14,0,2
1510799220470,999,2,200,OK,线程组 1-17,text,true,,114,0,20,20,12,0,1
1510799220526,999,2,200,OK,线程组 1-18,text,true,,114,0,20,20,45,0,3
1510799220574,1000,2,200,OK,线程组 1-19,text,true,,114,0,20,20,44,0,2
1510799220623,1000,2,200,OK,线程组 1-20,text,true,,114,0,20,20,35,0,1
1510799220684,1000,2,200,OK,线程组 1-1,text,true,,114,0,20,20,18,0,1
1510799220717,1000,2,200,OK,线程组 1-2,text,true,,114,0,20,20,23,0,5
1510799220771,1000,2,200,OK,线程组 1-3,text,true,,114,0,20,20,41,0,1
1510799220824,1000,2,200,OK,线程组 1-4,text,true,,114,0,20,20,14,0,1
1510799220875,1000,2,200,OK,线程组 1-5,text,true,,114,0,20,20,35,0,3
1510799220925,999,2,200,OK,线程组 1-6,text,true,,114,0,20,20,17,0,5
1510799220977,999,2,200,OK,线程组 1-7,text,true,,114,0,20,20,39,0,2
1510799221027,1000,2,200,OK,线程组 1-8,text,true,,114,0,20,20,33,0,5
1510799221075,1000,2,200,OK,线程组 1-9,text,true,,114,0,20,20,6,0,2
1510799221128,1000,2,200,OK,线程组 1-10,text,true,,114,0,20,20,38,0,2
1510799221172,1000,2,200,OK,线程组 1-11,text,true,,114,0,20,20,31,0,4
1510799221222,1000,2,200,OK,线程组 1-12,text,true,,114,0,20,20,29,0,2
1510799221275,1000,2,200,OK,线程组 1-13,text,true,,114,0,20,20,25,0,2
1510799221324,999,2,200,OK,线程组 1-14,text,true,,114,0,20,20,42,0,2
1510799221376,999,2,200,OK,线程组 1-15,text,true,,114,0,20,20,38,0,5
1510799221422,1000,2,200,OK,线程组 1-16,text,true,,114,0,20,20,4,0,1
1510799221470,1000,2,200,OK,线程组 1-17,text,true,,114,0,20,20,20,0,2
1510799221526,999,2,200,OK,线程组 1-18,text,true,,114,0,20,20,13,0,4
1510799221575,999,2,200,OK,线程组 1-19,text,true,,114,0,20,20,31,0,4
1510799221624,999,2,200,OK,线程组 1-20,text,true,,114,0,20,20,5,0,5
1510799221685,999,2,200,OK,线程组 1-1,text,true,,114,0,20,20,12,0,5
1510799221719,999,2,200,OK,线程组 1-2,text,true,,114,0,20,20,43,0,4
1510799221773,1000,2,200,OK,线程组 1-3,text,true,,114,0,20,20,15,0,3
1510799221826,1000,2,200,OK,线程组 1-4,text,true,,114,0,20,20,19,0,2
1510799221877,1000,2,200,OK,线程组 1-5,text,true,,114,0,20,20,42,0,2
1510799221926,1000,2,200,OK,线程组 1-6,text,true,,114,0,20,20,40,0,3
1510799221978,999,2,200,OK,线程组 1-7,text,true,,114,0,20,20,29,0,2
1510799222029,999,2,200,OK,线程组 1-8,text,true,,114,0,20,20,23,0,4
1510799222077,999,2,200,OK,线程组 1-9,text,true,,114,0,20,20,48,0,1
1510799222130,1000,2,200,OK,线程组 1-10,text,true,,114,0,20,20,41,0,2
1510799222174,1000,2,200,OK,线程组 1-11,text,true,,114,0,20,20,37,0,3
1510799222224,1000,2,200,OK,线程组 1-12,text,true,,114,0,20,20,21,0,4
1510799222277,1000,2,200,OK,线程组 1-13,text,true,,114,0,20,20,4,0,2
1510799222325,1000,2,200,OK,线程组 1-14,text,true,,114,0,20,20,27,0,3
1510799222377,1000,2,200,OK,线程组 1-15,text,true,,114,0,20,20,15,0,2
1510799222424,1000,2,200,OK,线程组 1-16,text,true,,114,0,20,20,36,0,4
1510799222472,1000,2,200,OK,线程组 1-17,text,true,,114,0,20,20,25,0,1
1510799222527,999,2,200,OK,线程组 1-18,text,true,,114,0,20,20,23,0,1
1510799222576,1000,2,200,OK,线程组 1-19,text,true,,114,0,20,20,15,0,4
1510799222625,1000,2,200,OK,线程组 1-20,text,true,,114,0,20,20,28,0,4
1510799222686,1000,2,200,OK,线程组 1-1,text,true,,114,0,20,20,9,0,5
1510799222719,1000,2,200,OK,线程组 1-2,text,true,,114,0,20,20,41,0,5
1510799222774,999,2,200,OK,线程组 1-3,text,true,,114,0,20,20,17,0,3
1510799222827,999,2,200,OK,线程组 1-4,text,true,,114,0,20,20,19,0,5
1510799222878,1000,2,200,OK,线程组 1-5,text,true,,114,0,20,20,41,0,5
1510799222927,1000,2,200,OK,线程组 1-6,text,true,,114,0,20,20,24,0,4
1510799222978,1000,2,200,OK,线程组 1-7,text,true,,114,0,20,20,43,0,5
1510799223029,1000,2,200,OK,线程组 1-8,text,true,,114,0,20,20,10,0,2
1510799223077,999,2,200,OK,线程组 1-9,text,true,,114,0,20,20,6,0,5
1510799223130,1000,2,200,OK,线程组 1-10,text,true,,114,0,20,20,47,0,2
1510799223174,1000,2,200,OK,线程组 1-11,text,true,,114,0,20,20,33,0,2
1510799223224,1000,2,200,OK,线程组 1-12,text,true,,114,0,20,20,44,0,4
1510799223278,1002,2,200,OK,线程组 1-13,text,true,,114,0,20,20,48,0,5
1510799223326,999,2,200,OK,线程组 1-14,text,true,,114,0,20,20,35,0,4
1510799223378,999,2,200,OK,线程组 1-15,text,true,,114,0,20,20,21,0,3
1510799223425,999,2,200,OK,线程组 1-16,text,true,,114,0,20,20,17,0,2
1510799223474,999,2,200,OK,线程组 1-17,text,true,,114,0,20,20,11,0,4
1510799223527,1000,2,200,OK,线程组 1-18,text,true,,114,0,20,20,25,0,2
1510799223577,1000,2,200,OK,线程组 1-19,text,true,,114,0,20,20,47,0,1
1510799223626,1000,2,200,OK,线程组 1-20,text,true,,114,0,20,20,27,0,2
1510799223687,1000,2,200,OK,线程组 1-1,text,true,,114,0,20,20,48,0,3
1510799223721,999,2,200,OK,线程组 1-2,text,true,,114,0,20,20,5,0,5
1510799223774,1000,2,200,OK,线程组 1-3,text,true,,114,0,20,20,42,0,5
1510799223827,1000,2,200,OK,线程组 1-4,text,true,,114,0,20,20,47,0,2
1510799223879,1000,2,200,OK,线程组 1-5,text,true,,114,0,20,20,33,0,2
1510799223928,1000,2,200,OK,线程组 1-6,text,true,,114,0,20,20,18,0,1
1510799223979,1000,2,200,OK,线程组 1-7,text,true,,114,0,20,20,40,0,5
1510799224030,1000,2,200,OK,线程组 1-8,text,true,,114,0,20,20,26,0,3
1510799224077,1000,2,200,OK,线程组 1-9,text,true,,114,0,20,20,38,0,3
1510799224131,1000,2,200,OK,线程组 1-10,text,true,,114,0,20,20,26,0,4
1510799224174,1000,2,200,OK,线程组 1-11,text,true,,114,0,20,20,17,0,3
1510799224225,1000,2,200,OK,线程组 1-12,text,true,,114,0,20,20,2,0,2
1510799224281,1000,2,200,OK,线程组 1-13,text,true,,114,0,20,20,45,0,3
1510799224326,1000,2,200,OK,线程组 1-14,text,true,,114,0,20,20,11,0,1
1510799224379,999,2,200,OK,线程组 1-15,text,true,,114,0,20,20,35,0,2
1510799224425,1000,2,200,OK,线程组 1-16,text,true,,114,0,20,20,11,0,5
1510799224474,1000,2,200,OK,线程组 1-17,text,true,,114,0,20,20,14,0,1
1510799224528,1000,2,200,OK,线程组 1-18,text,true,,114,0,20,20,16,0,5
1510799224578,1000,2,200,OK,线程组 1-19,text,true,,114,0,20,20,1,0,5
1510799224627,1000,2,200,OK,线程组 1-20,text,true,,114,0,20,20,13,0,4
1510799224688,1000,2,200,OK,线程组 1-1,text,true,,114,0,20,20,1,0,2
1510799224721,1000,2,200,OK,线程组 1-2,text,true,,114,0,20,20,24,0,5
1510799224775,1000,2,200,OK,线程组 1-3,text,true,,114,0,20,20,21,0,5
1510799224828,1000,2,200,OK,线程组 1-4,text,true,,114,0,20,20,46,0,3
1510799224880,1000,2,200,OK,线程组 1-5,text,true,,114,0,20,20,14,0,2
1510799224929,999,2,200,OK,线程组 1-6,text,true,,114,0,20,20,34,0,3
1510799224980,999,2,200,OK,线程组 1-7,text,true,,114,0,20,20,17,0,1
1510799225031,1000,2,200,OK,线程组 1-8,text,true,,114,0,20,20,12,0,5
1510799225078,1000,2,200,OK,线程组 1-9,text,true,,114,0,20,20,2,0,4
1510799225132,1000,2,200,OK,线程组 1-10,text,true,,114,0,20,20,42,0,4
1510799225175,1000,2,200,OK,线程组 1-11,text,true,,114,0,20,20,37,0,1
1510799225226,999,2,200,OK,线程组 1-12,text,true,,114,0,20,20,27,0,4
1510799225282,999,2,200,OK,线程组 1-13,text,true,,114,0,20,20,25,0,1
1510799225327,1000,2,200,OK,线程组 1-14,text,true,,114,0,20,20,49,0,5
1510799225379,999,2,200,OK,线程组 1-15,text,true,,114,0,20,20,33,0,4
1510799225427,999,2,200,OK,线程组 1-16,text,true,,114,0,20,20,1,0,2
1510799225475,1000,2,200,OK,线程组 1-17,text,true,,114,0,20,20,16,0,1
1510799225529,999,2,200,OK,线程组 1-18,text,true,,114,0,20,20,45,0,2
1510799225579,999,2,200,OK,线程组 1-19,text,true,,114,0,20,20,26,0,1
1510799225628,999,2,200,OK,线程组 1-20,text,true,,114,0,20,20,48,0,4
1510799225689,1000,2,200,OK,线程组 1-1,text,true,,114,0,20,20,35,0,2
1510799225721,1000,2,200,OK,线程组 1-2,text,true,,114,0,20,20,26,0,1
1510799225776,1000,2,200,OK,线程组 1-3,text,true,,114,0,20,20,41,0,4
1510799225829,999,2,200,OK,线程组 1-4,text,true,,114,0,20,20,43,0,5
1510799225881,999,2,200,OK,线程组 1-5,text,true,,114,0,20,20,39,0,4
1510799225929,999,2,200,OK,线程组 1-6,text,true,,114,0,20,20,41,0,4
1510799225980,999,2,200,OK,线程组 1-7,text,true,,114,0,20,20,9,0,3
1510799226032,1000,2,200,OK,线程组 1-8,text,true,,114,0,20,20,12,0,2
1510799226079,999,2,200,OK,线程组 1-9,text,true,,114,0,20,20,14,0,4
1510799226133,999,2,200,OK,线程组 1-10,text,true,,114,0,20,20,17,0,3
1510799226176,1000,2,200,OK,线程组 1-11,text,true,,114,0,20,20,38,0,4
1510799226226,999,2,200,OK,线程组 1-12,text,true,,114,0,20,20,11,0,4
1510799226282,1000,2,200,OK,线程组 1-13,text,true,,114,0,20,20,37,0,4
1510799226328,1000,2,200,OK,线程组 1-14,text,true,,114,0,20,20,33,0,4
1510799226379,1000,2,200,OK,线程组 1-15,text,true,,114,0,20,20,34,0,2
1510799226427,1000,2,200,OK,线程组 1-16,text,true,,114,0,20,20,19,0,5
1510799226476,1000,2,200,OK,线程组 1-17,text,true,,114,0,20,20,25,0,2
1510799226529,1000,2,200,OK,线程组 1-18,text,true,,114,0,20,20,47,0,2
1510799226579,999,2,200,OK,线程组 1-19,text,true,,114,0,20,20,46,0,5
1510799226628,1000,2,200,OK,线程组 1-20,text,true,,114,0,20,20,25,0,5
1510799226690,999,2,200,OK,线程组 1-1,text,true,,114,0,20,20,50,0,4
1510799226722,999,2,200,OK,线程组 1-2,text,true,,114,0,20,20,10,0,3
1510799226777,999,2,200,OK,线程组 1-3,text,true,,114,0,20,20,8,0,4
1510799226829,999,2,200,OK,线程组 1-4,text,true,,114,0,20,20,10,0,4
1510799226881,999,2,200,OK,线程组 1-5,text,true,,114,0,20,20,8,0,1
1510799226929,999,2,200,OK,线程组 1-6,text,true,,114,0,20,20,35,0,3
1510799226980,999,2,200,OK,线程组 1-7,text,true,,114,0,20,20,47,0,2
1510799227033,999,2,200,OK,线程组 1-8,text,true,,114,0,20,20,26,0,1
1510799227079,999,2,200,OK,线程组 1-9,text,true,,114,0,20,20,6,0,5
1510799227133,999,2,200,OK,线程组 1-10,text,true,,114,0,20,20,40,0,2
1510799227177,1000,2,200,OK,线程组 1-11,text,true,,114,0,20,20,45,0,4
1510799227226,999,2,200,OK,线程组 1-12,text,true,,114,0,20,20,49,0,2
1510799227283,999,2,200,OK,线程组 1-13,text,true,,114,0,20,20,37,0,4
1510799227329,999,2,200,OK,线程组 1-14,text,true,,114,0,20,20,29,0,4
1510799227380,999,2,200,OK,线程组 1-15,text,true,,114,0,20,20,32,0,1
1510799227428,999,2,200,OK,线程组 1-16,text,true,,114,0,20,20,41,0,5
1510799227477,999,2,200,OK,线程组 1-17,text,true,,114,0,20,20,44,0,4
1510799227530,999,2,200,OK,线程组 1-18,text,true,,114,0,20,20,3,0,2
1510799227579,999,2,200,OK,线程组 1-19,text,true,,114,0,20,20,24,0,4
1510799227629,1000,2,200,OK,线程组 1-20,text,true,,114,0,20,20,31,0,3
1510799227690,1000,2,200,OK,线程组 1-1,text,true,,114,0,20,20,14,0,5
1510799227722,999,2,200,OK,线程组 1-2,text,true,,114,0,20,20,9,0,1
1510799227777,1000,2,200,OK,线程组 1-3,text,true,,114,0,20,20,42,0,5
1510799227829,999,2,200,OK,线程组 1-4,text,true,,114,0,20,20,28,0,3
